crate, num_effects, total, loc_lb, loc_ub, macros, loc_lb, loc_ub, conditional_code, loc_lb, loc_ub, skipped_calls, loc_lb, loc_ub, skipped_fn_ptrs, loc_lb, loc_ub, skipped_other, loc_lb, loc_ub, unsafe_trait, loc_lb, loc_ub, unsafe_impl, loc_lb, loc_ub, pub_fns, pub_fns_with_effects, pub_total_effects, audited_fns, audited_loc
rust_decimal_macro_impls, 0, 1, 38, 38, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
filter-logger, 0, 1, 128, 128, 2, 4, 5, 1, 45, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
file, 16, 1, 116, 116, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 14, 6, 56
slog-scope-futures, 2, 1, 159, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 6
suppaftp, 54, 16, 5434, 5434, 195, 38, 224, 12, 1664, 1664, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 0, 0, 0, 0, 0, 101, 48, 300, 77, 924
secp256k1-zkp, 47, 10, 2603, 2603, 23, 3, 25, 39, 1133, 1133, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 41, 29, 54, 39, 586
os_socketaddr, 25, 1, 786, 786, 0, 0, 0, 7, 323, 323, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 10, 8, 28, 15, 161
headers-ext, 35, 75, 8375, 8375, 135, 404, 523, 36, 1459, 1459, 0, 0, 0, 0, 0, 0, 48, 17, 51, 0, 0, 0, 0, 0, 0, 129, 3, 3, 38, 376
varisat-formula, 0, 4, 832, 832, 26, 62, 79, 4, 139, 139, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0
unic-idna-punycode, 1, 2, 239, 239, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 2, 71
swc_core, 0, 4, 503, 503, 4, 87, 89, 1, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
saft, 0, 10, 3217, 3217, 80, 222, 267, 6, 109, 109, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0
qoqo_calculator_pyo3, 4, 4, 1296, 1296, 13, 2, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 4, 42
varisat-dimacs, 5, 1, 572, 572, 3, 5, 7, 1, 147, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 10, 4, 42
radio, 6, 6, 2240, 2240, 51, 10, 55, 4, 244, 244, 0, 0, 0, 0, 0, 0, 36, 13, 36, 0, 0, 0, 0, 0, 0, 29, 3, 18, 3, 118
undo, 7, 15, 2169, 2169, 27, 8, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 4, 0, 0, 0, 0, 0, 0, 131, 6, 10, 13, 246
mlua_derive, 2, 4, 523, 523, 16, 75, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 1, 4, 136
actix-test, 3, 1, 626, 626, 2, 0, 2, 6, 70, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 2, 6, 2, 257
lair_keystore_client, 31, 4, 332, 332, 13, 17, 28, 3, 151, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 53, 4, 100
yare-macro, 1, 3, 219, 219, 10, 21, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 1, 1, 8
nbchan, 8, 4, 664, 664, 8, 0, 8, 3, 148, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 21, 8, 16, 13, 116
quicksilver, 6, 27, 4172, 4172, 20, 9, 26, 8, 398, 398, 0, 0, 0, 0, 0, 0, 26, 61, 71, 0, 0, 0, 0, 0, 0, 141, 20, 24, 22, 347
forest_hash_utils, 0, 2, 222, 222, 17, 46, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
bevy-inspector-egui, 179, 19, 6661, 6661, 116, 197, 301, 4, 172, 172, 0, 0, 0, 0, 0, 0, 8, 2, 9, 0, 0, 0, 1, 0, 1, 140, 43, 527, 80, 2037
syscallz, 9, 17, 5467, 5467, 16, 15, 18, 1, 69, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 10, 9, 74
pori, 0, 1, 571, 571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
dasp_envelope, 0, 5, 300, 300, 0, 0, 0, 1, 3, 3, 0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0
webm, 25, 1, 239, 239, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 12, 10, 19, 16, 121
cargo-bump, 21, 4, 854, 854, 2, 0, 2, 2, 562, 562, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 9, 7, 39, 9, 83
dasp_rms, 0, 1, 209, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
yare, 0, 7, 207, 207, 2, 0, 2, 2, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
chumsky, 81, 23, 14120, 14120, 156, 543, 670, 16, 1417, 1417, 0, 0, 0, 0, 0, 0, 139, 141, 220, 1, 0, 1, 6, 0, 6, 181, 22, 504, 174, 1288
smtp, 6, 9, 2198, 2198, 72, 59, 121, 6, 549, 549, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 64, 1, 2, 9, 46
serum-borsh, 23, 9, 2293, 2293, 109, 219, 310, 13, 280, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 30, 41, 321
mp4ameta_proc, 0, 1, 286, 286, 9, 193, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
yarte_parser, 15, 9, 2074, 2074, 90, 521, 570, 3, 62, 62, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 26, 2, 6, 13, 235
test_tools, 12, 5, 552, 552, 31, 114, 136, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 12, 7, 197
tectonic_xdv, 10, 1, 1417, 1417, 9, 7, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 35, 5, 17, 12, 339
precision, 2, 5, 396, 396, 5, 0, 5, 10, 80, 80, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 12, 3, 3, 7, 52
nu_plugin_match, 0, 4, 149, 149, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
varisat, 81, 38, 6745, 6745, 77, 44, 109, 13, 1336, 1336, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 214, 60, 644, 75, 1469
libsensors-sys, 15, 3, 880, 880, 60, 482, 482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 20, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 32
ffi_utils, 46, 12, 1399, 1399, 27, 197, 213, 3, 100, 100, 0, 0, 0, 0, 0, 0, 40, 4, 40, 0, 0, 0, 2, 0, 2, 27, 19, 28, 33, 207
emailaddress, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
bellman_ce, 185, 56, 17698, 17699, 660, 301, 946, 7, 217, 217, 0, 0, 0, 0, 0, 0, 74, 3, 75, 0, 0, 0, 0, 0, 0, 208, 18, 245, 28, 876
conduit-middleware, 0, 1, 299, 299, 1, 0, 1, 1, 214, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
elastic_requests, 0, 3, 7339, 7339, 8, 8, 15, 1, 58, 58, 0, 0, 0, 0, 0, 0, 18, 0, 18, 0, 0, 0, 0, 0, 0, 366, 0, 0, 0, 0
hpke-rs-crypto, 0, 3, 374, 374, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 4, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0
background-jobs-core, 2, 7, 1436, 1436, 33, 20, 46, 1, 1, 1, 0, 0, 0, 0, 0, 0, 26, 53, 64, 0, 0, 0, 0, 0, 0, 45, 2, 2, 4, 112
usbd-hid, 0, 3, 1954, 1954, 0, 0, 0, 1, 259, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0
os_bootinfo, 1, 2, 265, 265, 2, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 2
vk-mem, 106, 3, 2133, 2133, 17, 173, 187, 6, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 54, 41, 118, 47, 710
dhcp4r, 2, 4, 751, 751, 8, 23, 28, 1, 4, 4, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 3, 3, 65
ark-bn254, 0, 12, 689, 689, 53, 17, 66, 8, 8, 8, 0, 0, 0, 0, 0, 0, 36, 186, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
yarte_codegen, 4, 23, 3679, 3679, 271, 865, 1075, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 59, 5, 11, 30, 721
crosstermion, 8, 5, 559, 559, 2, 16, 16, 4, 157, 157, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 9, 3, 9, 9, 65
ring-algorithm, 0, 3, 1216, 1216, 111, 58, 160, 10, 308, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0
glibc_version, 4, 1, 100, 100, 2, 3, 4, 2, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8, 3, 18
tilde-expand, 8, 1, 67, 67, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 2, 43
mozrunner, 38, 5, 1022, 1022, 6, 0, 6, 6, 367, 367, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 10, 6, 47, 21, 224
rexsgdata, 43, 6, 952, 952, 4, 0, 4, 4, 374, 374, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 31, 22, 142, 32, 141
extension-trait, 2, 1, 175, 175, 8, 9, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 129
msgbox, 25, 5, 264, 264, 10, 0, 10, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 25, 3, 76
embedded-nal, 0, 6, 477, 477, 17, 7, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 14, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
hpke-rs-rust-crypto, 0, 3, 339, 339, 12, 66, 75, 3, 19, 19, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
azure_sdk_storage_core, 6, 14, 4324, 4324, 122, 319, 410, 3, 225, 225, 0, 0, 0, 0, 0, 0, 15, 42, 50, 0, 0, 0, 0, 0, 0, 107, 3, 9, 14, 276
graphql-tools, 16, 40, 14891, 14891, 686, 658, 1165, 7, 139, 139, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 154, 37, 94, 89, 1114
cli-log, 3, 5, 357, 357, 8, 165, 167, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 28
sassers, 3, 22, 3086, 3086, 115, 43, 145, 6, 823, 823, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 0, 0, 56, 2, 3, 3, 69
lindera-dictionary, 19, 1, 252, 252, 6, 4, 8, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 15, 10, 46, 11, 87
rendezvous_hash, 0, 2, 523, 523, 0, 0, 0, 1, 86, 86, 0, 0, 0, 0, 0, 0, 15, 2, 15, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0
eval, 0, 6, 1357, 1357, 7, 91, 96, 0, 0, 0, 4, 0, 4, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0
sv-parser-macros, 0, 1, 213, 213, 19, 123, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
bb8-tiberius, 1, 1, 211, 211, 0, 0, 0, 4, 131, 131, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1, 2
main_error, 0, 1, 147, 147, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
wax, 77, 10, 6865, 6865, 61, 139, 189, 8, 1107, 1107, 12, 139, 142, 0, 0, 0, 28, 0, 28, 0, 0, 0, 0, 0, 0, 140, 52, 211, 106, 1796
paris, 2, 16, 1737, 1737, 22, 77, 93, 15, 417, 417, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 33, 1, 2, 1, 33
nakadion, 8, 50, 16900, 16900, 435, 933, 1231, 2, 619, 619, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 0, 0, 471, 33, 57, 113, 2329
freedesktop_entry_parser, 20, 5, 1142, 1142, 5, 0, 5, 2, 278, 278, 9, 0, 9, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 16, 7, 38, 18, 145
sv-parser-error, 0, 1, 46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
discord, 37, 8, 5926, 5926, 475, 780, 1147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 26, 34, 48, 897
wedpr_l_utils, 0, 5, 185, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
fixed_ring_buffer, 25, 3, 917, 917, 4, 0, 4, 2, 271, 271, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 32, 19, 32, 29, 290
wproc_macro, 0, 1, 306, 306, 7, 77, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
bk-tree, 0, 2, 556, 556, 1, 0, 1, 2, 196, 196, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0
progress-streams, 3, 1, 129, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 10
http-signature-normalization-actix, 0, 10, 2285, 2285, 14, 7, 19, 23, 750, 750, 0, 0, 0, 0, 0, 0, 41, 2, 41, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0
dominator_helpers, 0, 5, 636, 636, 12, 296, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0
sawtooth-sabre, 6, 12, 2436, 2436, 115, 239, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 7, 303
fragment, 0, 3, 194, 195, 0, 0, 0, 1, 73, 73, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
gstreamer-rtsp-sys, 147, 1, 1370, 1370, 16, 0, 16, 23, 127, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 144, 145, 284
smartcow, 0, 1, 184, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
xorf, 1, 17, 2765, 2765, 40, 609, 636, 10, 580, 580, 0, 0, 0, 0, 0, 0, 18, 0, 18, 0, 0, 0, 0, 0, 0, 20, 0, 0, 2, 9
maglev, 0, 3, 405, 405, 2, 0, 2, 1, 168, 168, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
c_utf8, 17, 4, 793, 793, 2, 49, 50, 2, 23, 23, 0, 0, 0, 0, 0, 0, 6, 3, 8, 0, 0, 0, 0, 0, 0, 23, 14, 17, 36, 109
fuel-tx, 10, 49, 14130, 14130, 435, 272, 670, 38, 1337, 1337, 0, 0, 0, 0, 0, 0, 60, 30, 84, 0, 0, 0, 0, 0, 0, 323, 6, 50, 39, 637
beach_map, 52, 3, 1293, 1293, 0, 0, 0, 2, 482, 482, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 0, 0, 34, 17, 58, 26, 346
vectorize, 0, 2, 100, 100, 0, 0, 0, 2, 53, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
iterator-sorted, 0, 1, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
ode_solvers, 0, 7, 1879, 1879, 7, 0, 7, 2, 180, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0
wedpr_l_macros, 0, 1, 46, 46, 3, 37, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rltk, 0, 1, 22, 22, 1, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
sn_data_types, 4, 22, 6801, 6801, 56, 282, 316, 7, 1929, 1929, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 304, 23, 23, 30, 132
libspa-sys, 128, 13, 797, 797, 1, 0, 1, 1, 43, 43, 0, 0, 0, 0, 0, 0, 42, 42, 42, 0, 0, 0, 0, 0, 0, 128, 128, 128, 128, 334
imgui-wgpu, 1, 1, 789, 789, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 17, 2, 2, 2, 117
pallet-scheduler, 4, 6, 4632, 4632, 266, 781, 968, 8, 387, 387, 0, 0, 0, 0, 0, 0, 58, 31, 79, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 8
rio_turtle, 79, 11, 5840, 5840, 127, 84, 193, 6, 1014, 1014, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 90, 31, 50, 117, 2619
pyth-sdk, 0, 3, 2589, 2589, 3, 0, 3, 2, 1711, 1711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0
irust, 164, 18, 5008, 5008, 148, 227, 342, 4, 24, 24, 7, 174, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 41, 916, 76, 3048
with_builtin_macros-proc_macros, 6, 10, 483, 483, 13, 128, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 18, 0, 0, 0, 0, 0, 0, 9, 7, 13, 7, 66
bsn1, 161, 10, 7071, 7071, 13, 155, 165, 8, 1794, 1794, 0, 0, 0, 0, 0, 0, 32, 0, 32, 0, 0, 0, 2, 0, 2, 155, 114, 686, 182, 1050
async_fn-proc_macros, 0, 1, 167, 167, 6, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
ntex-bytes, 181, 13, 8339, 8339, 95, 191, 275, 9, 540, 540, 0, 0, 0, 0, 0, 0, 40, 0, 40, 0, 0, 0, 3, 0, 3, 171, 104, 2442, 287, 1722
solana-budget-program, 0, 5, 1278, 1278, 20, 17, 32, 4, 547, 547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0
xhtmlchardet, 5, 1, 300, 300, 0, 0, 0, 1, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 1, 65
varisat-internal-proof, 13, 3, 617, 617, 4, 28, 30, 1, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 26, 11, 322
varisat-internal-macros, 0, 1, 215, 215, 23, 62, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
varisat-checker, 4, 12, 2796, 2796, 43, 14, 53, 1, 631, 631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 14, 16, 519
markov, 18, 2, 615, 615, 16, 2, 17, 3, 173, 173, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 18, 8, 30, 9, 87
cargo-about, 35, 23, 3284, 3284, 131, 320, 408, 2, 70, 70, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 28, 8, 91, 22, 1454
moite_moite, 18, 2, 506, 506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 1, 1, 1, 17, 62
urlshortener, 1, 4, 810, 810, 47, 143, 170, 1, 23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 3, 4, 54
dgraph-tonic, 0, 40, 9359, 9359, 39, 27, 62, 78, 2705, 2705, 0, 0, 0, 0, 0, 0, 34, 0, 34, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0
rayon_croissant, 0, 3, 686, 686, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 9, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
mutex-trait, 0, 1, 325, 325, 14, 38, 50, 1, 97, 97, 0, 0, 0, 0, 0, 0, 5, 1, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
nanoserde, 14, 5, 3544, 3544, 81, 180, 248, 4, 4, 4, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 73, 3, 14, 43, 300
evdev-sys, 79, 1, 238, 238, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 79, 79, 79, 92
async_fn, 0, 1, 288, 288, 1, 152, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
gettid, 1, 1, 40, 40, 0, 0, 0, 2, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2
wedpr_l_crypto_hash_keccak256, 0, 1, 37, 37, 0, 0, 0, 1, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
libblkid-rs, 83, 15, 1673, 1673, 102, 377, 427, 2, 16, 16, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 102, 60, 80, 67, 445
ckb-logger-config, 2, 2, 129, 129, 3, 0, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
usbd-hid-macros, 3, 4, 1338, 1338, 29, 32, 56, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 11, 2, 4, 5, 255
ryu-ecmascript, 283, 12, 2339, 2339, 31, 0, 31, 7, 67, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 543, 23, 903
inquire, 31, 34, 9335, 9335, 84, 253, 320, 17, 1332, 1332, 0, 0, 0, 0, 0, 0, 39, 134, 135, 0, 0, 0, 0, 0, 0, 178, 24, 188, 111, 1149
oxilangtag, 0, 1, 922, 922, 8, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0
wca, 8, 27, 3046, 3046, 77, 246, 290, 0, 0, 0, 11, 113, 117, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 54, 3, 8, 3, 10
enigo, 47, 8, 2690, 2690, 16, 0, 16, 4, 51, 51, 0, 0, 0, 0, 0, 0, 2, 4, 4, 0, 0, 0, 1, 0, 1, 14, 11, 20, 47, 293
input, 230, 15, 5510, 5510, 219, 1041, 1099, 1, 6, 6, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 123, 122, 242, 155, 1561
http-signature-normalization, 1, 3, 1002, 1002, 19, 22, 37, 2, 128, 128, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 32
